"date","Area_Name","Area_Type","Mortgage Affordability Index","Deposit Affordability Index","Rent Affordability Index"
2011-03-31,"Whangarei District","TA",0.8987,1.0118,0.9967
2011-03-31,"Auckland","Reg",0.9143,1.0293,1.0322
2011-03-31,"Bay of Plenty","Reg",0.8637,0.9723,0.9857
2011-03-31,"Canterbury","Reg",0.9042,1.0179,1.0119
2011-03-31,"Gisborne","Reg",0.8423,0.9483,1.0068
2011-03-31,"Hawke's Bay","Reg",0.8629,0.9715,0.9811
2011-03-31,"Manawatu-Wanganui","Reg",0.8782,0.9887,1.0043
2011-03-31,"Marlborough","Reg",0.8804,0.9912,0.981
2011-03-31,"Nelson","Reg",0.9129,1.0278,1.0076
2011-03-31,"Northland","Reg",0.8809,0.9917,1.0026
2011-03-31,"Otago","Reg",0.8724,0.9822,0.9904
2011-03-31,"Southland","Reg",0.8837,0.9949,0.9897
2011-03-31,"Taranaki","Reg",0.8706,0.9801,0.9908
2011-03-31,"Tasman","Reg",0.8665,0.9755,1.0042
2011-03-31,"Waikato","Reg",0.873,0.9828,0.992
2011-03-31,"Wellington","Reg",0.8797,0.9903,0.9971
2011-03-31,"West Coast","Reg",0.8854,0.9968,0.9864
2011-06-30,"Ashburton District","TA",0.9341,1.0297,0.9829
2011-06-30,"Buller District","TA",0.944,1.0406,0.9819
2011-06-30,"Carterton District","TA",0.856,0.9436,0.9823
2011-06-30,"Central Hawkes Bay District","TA",0.9509,1.0482,0.9416
2011-06-30,"Central Otago District","TA",0.9144,1.008,1.0218
2011-06-30,"Christchurch City","TA",0.9059,0.9986,1.0393
2011-06-30,"Clutha District","TA",0.8597,0.9476,1.012
2011-06-30,"Dunedin City","TA",0.9129,1.0064,1.129
2011-06-30,"Far North District","TA",0.8985,0.9904,1.0092
2011-06-30,"Gisborne District","TA",0.8799,0.9699,0.9963
2011-06-30,"Gore District","TA",0.929,1.0241,0.9903
2011-06-30,"Grey District","TA",0.8296,0.9145,0.9697
2011-06-30,"Hamilton City","TA",0.9155,1.0092,1.0015
2011-06-30,"Hastings District","TA",0.9089,1.0019,0.9985
2011-06-30,"Hauraki District","TA",0.918,1.012,1.0107
2011-06-30,"Horowhenua District","TA",0.8729,0.9622,0.9854
2011-06-30,"Hurunui District","TA",0.9099,1.003,1.0704
2011-06-30,"Invercargill City","TA",0.8921,0.9834,0.9831
2011-06-30,"Kaikoura District","TA",0.862,0.9502,1.0534
2011-06-30,"Kaipara District","TA",0.8641,0.9525,1.0534
2011-06-30,"Kapiti Coast District","TA",0.9051,0.9977,1.0163
2011-06-30,"Kawerau District","TA",0.7776,0.8572,0.989
2011-06-30,"Hutt City","TA",0.9109,1.0041,0.9885
2011-06-30,"MacKenzie District","TA",0.8677,0.9565,1.0902
2011-06-30,"Manawatu District","TA",0.9516,1.049,1.0124
2011-06-30,"Marlborough District","TA",0.9012,0.9934,0.983
2011-06-30,"Masterton District","TA",0.8941,0.9856,0.9774
2011-06-30,"Matamata Piako District","TA",0.898,0.99,1.0056
2011-06-30,"Napier City","TA",0.8777,0.9675,1.0066
2011-06-30,"Nelson City","TA",0.925,1.0197,1.0199
2011-06-30,"New Plymouth District","TA",0.8927,0.984,0.9893
2011-06-30,"New Zealand","NZ",0.9136,1.0071,1.0206
2011-06-30,"Opotiki District","TA",0.8964,0.9882,1.0786
2011-06-30,"Otorohanga District","TA",0.815,0.8984,1.0111
2011-06-30,"Palmerston North City","TA",0.9137,1.0073,1.0073
2011-06-30,"Porirua City","TA",0.9171,1.011,1.0075
2011-06-30,"Queenstown Lakes District","TA",0.8872,0.9781,0.9864
2011-06-30,"Rangitikei District","TA",0.8787,0.9686,0.9869
2011-06-30,"Rotorua District","TA",0.8869,0.9777,0.9971
2011-06-30,"Ruapehu District","TA",0.8925,0.9839,0.9484
2011-06-30,"Selwyn District","TA",0.9572,1.0552,1.0452
2011-06-30,"South Taranaki District","TA",0.9276,1.0226,1.0463
2011-06-30,"South Waikato District","TA",0.89,0.9811,0.9901
2011-06-30,"South Wairarapa District","TA",0.9086,1.0016,0.9531
2011-06-30,"Southland District","TA",0.9195,1.0136,1.0256
2011-06-30,"Stratford District","TA",0.8747,0.9642,0.9614
2011-06-30,"Tararua District","TA",0.861,0.9491,0.9787
2011-06-30,"Tasman District","TA",0.8912,0.9824,1.0118
2011-06-30,"Taupo District","TA",0.9036,0.9961,0.9976
2011-06-30,"Tauranga City","TA",0.9015,0.9938,0.998
2011-06-30,"Thames Coromandel District","TA",0.9119,1.0052,1.0052
2011-06-30,"Timaru District","TA",0.9156,1.0093,1.0008
2011-06-30,"Upper Hutt City","TA",0.9071,1,0.9919
2011-06-30,"Waikato District","TA",0.8542,0.9417,1.0033
2011-06-30,"Waimakariri District","TA",0.966,1.0648,1.0355
2011-06-30,"Waimate District","TA",0.8719,0.9612,0.9874
2011-06-30,"Waipa District","TA",0.8885,0.9794,0.9965
2011-06-30,"Wairoa District","TA",0.8388,0.9247,0.9873
2011-06-30,"Waitaki District","TA",0.9262,1.021,0.9939
2011-06-30,"Waitomo District","TA",0.9758,1.0756,0.9554
2011-06-30,"Wellington City","TA",0.9271,1.022,1.0604
2011-06-30,"Western Bay of Plenty District","TA",0.8323,0.9175,0.9711
2011-06-30,"Westland District","TA",0.8605,0.9486,1.002
2011-06-30,"Whakatane District","TA",0.9119,1.0053,1.0048
2011-06-30,"Whanganui District","TA",0.8913,0.9825,1.0325
2011-06-30,"Whangarei District","TA",0.904,0.9965,1.0049
2011-06-30,"Auckland","Reg",0.9279,1.0229,1.0168
2011-06-30,"Bay of Plenty","Reg",0.8887,0.9797,0.9968
2011-06-30,"Canterbury","Reg",0.9127,1.0061,1.038
2011-06-30,"Gisborne","Reg",0.8799,0.9699,0.9963
2011-06-30,"Hawke's Bay","Reg",0.8946,0.9862,1.0005
2011-06-30,"Manawatu-Wanganui","Reg",0.8967,0.9885,1.0071
2011-06-30,"Marlborough","Reg",0.9012,0.9934,0.983
2011-06-30,"Nelson","Reg",0.925,1.0197,1.0199
2011-06-30,"Northland","Reg",0.8966,0.9883,1.0112
2011-06-30,"Otago","Reg",0.9007,0.9929,1.0969
2011-06-30,"Southland","Reg",0.903,0.9954,0.988
2011-06-30,"Taranaki","Reg",0.8993,0.9914,0.9976
2011-06-30,"Tasman","Reg",0.8912,0.9824,1.0118
2011-06-30,"Waikato","Reg",0.9044,0.9969,1.0003
2011-06-30,"Wellington","Reg",0.9147,1.0083,1.0358
2011-06-30,"West Coast","Reg",0.8825,0.9728,0.9703
2011-09-30,"Ashburton District","TA",0.9542,1.0453,0.9996
2011-09-30,"Buller District","TA",0.9266,1.0151,0.955
2011-09-30,"Carterton District","TA",0.899,0.9848,1.014
2011-09-30,"Central Hawkes Bay District","TA",0.9432,1.0332,0.9288
2011-09-30,"Central Otago District","TA",0.933,1.0221,0.9903
2011-09-30,"Christchurch City","TA",0.9067,0.9933,1.0538
2011-09-30,"Clutha District","TA",0.8457,0.9265,1.0129
2011-09-30,"Dunedin City","TA",0.9114,0.9985,1.1357
2011-09-30,"Far North District","TA",0.9151,1.0025,1.0238
2011-09-30,"Gisborne District","TA",0.846,0.9268,1.0025
2011-09-30,"Gore District","TA",0.9462,1.0366,0.9753
2011-09-30,"Grey District","TA",0.8659,0.9486,0.9832
2011-09-30,"Hamilton City","TA",0.9089,0.9957,1.0085
2011-09-30,"Hastings District","TA",0.9139,1.0011,0.9973
2011-09-30,"Hauraki District","TA",0.9205,1.0084,1.0022
2011-09-30,"Horowhenua District","TA",0.896,0.9815,1.0144
2011-09-30,"Hurunui District","TA",0.9029,0.9891,1.1084
2011-09-30,"Invercargill City","TA",0.9128,1,0.9864
2011-09-30,"Kaikoura District","TA",0.882,0.9662,1.0218
2011-09-30,"Kaipara District","TA",0.8505,0.9317,1.0691
2011-09-30,"Kapiti Coast District","TA",0.9204,1.0083,1.0262
2011-09-30,"Kawerau District","TA",0.8755,0.9591,1.0515
2011-09-30,"Hutt City","TA",0.9084,0.9952,0.9877
2011-09-30,"MacKenzie District","TA",0.8646,0.9472,1.0588
2011-09-30,"Manawatu District","TA",0.9389,1.0286,1.0108
2011-09-30,"Marlborough District","TA",0.8976,0.9833,0.9874
2011-09-30,"Masterton District","TA",0.876,0.9597,0.9802
2011-09-30,"Matamata Piako District","TA",0.9242,1.0125,1.0386
2011-09-30,"Napier City","TA",0.8914,0.9766,1.0071
2011-09-30,"Nelson City","TA",0.9192,1.007,1.025
2011-09-30,"New Plymouth District","TA",0.9024,0.9886,1.0065
2011-09-30,"New Zealand","NZ",0.9126,0.9998,1.0234
2011-09-30,"Opotiki District","TA",0.8596,0.9417,1.0445
2011-09-30,"Otorohanga District","TA",0.8683,0.9512,0.9601
2011-09-30,"Palmerston North City","TA",0.9118,0.9988,0.9952
2011-09-30,"Porirua City","TA",0.9174,1.005,1.0174
2011-09-30,"Queenstown Lakes District","TA",0.8941,0.9795,1.0223
2011-09-30,"Rangitikei District","TA",0.9369,1.0264,1.0072
2011-09-30,"Rotorua District","TA",0.8869,0.9716,1.005
2011-09-30,"Ruapehu District","TA",0.9063,0.9928,0.9938
2011-09-30,"Selwyn District","TA",0.9451,1.0354,1.0201
2011-09-30,"South Taranaki District","TA",0.9502,1.041,1.0237
2011-09-30,"South Waikato District","TA",0.8454,0.9261,1.009
2011-09-30,"South Wairarapa District","TA",0.9451,1.0354,0.9672
2011-09-30,"Southland District","TA",0.9102,0.9971,1.0058
2011-09-30,"Stratford District","TA",0.8681,0.951,0.95
2011-09-30,"Tararua District","TA",0.9004,0.9864,1.0389
2011-09-30,"Tasman District","TA",0.8999,0.9859,1.0011
2011-09-30,"Taupo District","TA",0.9084,0.9951,1.0004
2011-09-30,"Tauranga City","TA",0.899,0.9849,1.0053
2011-09-30,"Thames Coromandel District","TA",0.9203,1.0082,1.0179
2011-09-30,"Timaru District","TA",0.914,1.0013,1.0103
2011-09-30,"Upper Hutt City","TA",0.9033,0.9895,0.9801
2011-09-30,"Waikato District","TA",0.8748,0.9583,0.9964
2011-09-30,"Waimakariri District","TA",0.9643,1.0564,1.0286
2011-09-30,"Waimate District","TA",0.8974,0.9831,1.0195
2011-09-30,"Waipa District","TA",0.9012,0.9872,1.0093
2011-09-30,"Wairoa District","TA",0.9705,1.0632,0.97
2011-09-30,"Waitaki District","TA",0.9064,0.9929,0.9967
2011-09-30,"Waitomo District","TA",0.8942,0.9796,0.9874
2011-09-30,"Wellington City","TA",0.9227,1.0108,1.0656
2011-09-30,"Western Bay of Plenty District","TA",0.8646,0.9472,1.0028
2011-09-30,"Westland District","TA",0.8694,0.9524,1.0141
2011-09-30,"Whakatane District","TA",0.8946,0.9801,0.9949
2011-09-30,"Whanganui District","TA",0.9011,0.9871,1.0327
2011-09-30,"Whangarei District","TA",0.906,0.9925,1.0052
2011-09-30,"Auckland","Reg",0.9212,1.0092,1.0128
2011-09-30,"Bay of Plenty","Reg",0.8909,0.976,1.0054
2011-09-30,"Canterbury","Reg",0.9147,1.0021,1.0496
2011-09-30,"Gisborne","Reg",0.846,0.9268,1.0025
2011-09-30,"Hawke's Bay","Reg",0.9045,0.9909,0.9989
2011-09-30,"Manawatu-Wanganui","Reg",0.9077,0.9944,1.0099
2011-09-30,"Marlborough","Reg",0.8976,0.9833,0.9874
2011-09-30,"Nelson","Reg",0.9192,1.007,1.0248
2011-09-30,"Northland","Reg",0.9021,0.9883,1.0158
2011-09-30,"Otago","Reg",0.901,0.987,1.1084
2011-09-30,"Southland","Reg",0.9185,1.0062,0.9871
2011-09-30,"Taranaki","Reg",0.9093,0.9961,1.0062
2011-09-30,"Tasman","Reg",0.8999,0.9859,1.0013
2011-09-30,"Waikato","Reg",0.9091,0.9959,1.0077
2011-09-30,"Wellington","Reg",0.9158,1.0032,1.0398
2011-09-30,"West Coast","Reg",0.8902,0.9752,0.9657
2011-12-31,"Ashburton District","TA",0.9961,1.0314,0.9973
2011-12-31,"Buller District","TA",0.9761,1.0107,0.9763
2011-12-31,"Carterton District","TA",0.93,0.963,0.9847
2011-12-31,"Central Hawkes Bay District","TA",1.0063,1.042,0.951
2011-12-31,"Central Otago District","TA",0.9614,0.9954,1.0252
2011-12-31,"Christchurch City","TA",0.9617,0.9958,1.0448
2011-12-31,"Clutha District","TA",0.9259,0.9588,1.0435
2011-12-31,"Dunedin City","TA",0.9522,0.9859,1.1169
2011-12-31,"Far North District","TA",0.9796,1.0143,1.0121
2011-12-31,"Gisborne District","TA",0.9489,0.9826,1.0003
2011-12-31,"Gore District","TA",1.0125,1.0484,0.9371
2011-12-31,"Grey District","TA",0.9696,1.0039,0.9864
2011-12-31,"Hamilton City","TA",0.9762,1.0108,1.0106
2011-12-31,"Hastings District","TA",0.9583,0.9923,0.9888
2011-12-31,"Hauraki District","TA",0.979,1.0137,0.9574
2011-12-31,"Horowhenua District","TA",0.9348,0.9679,1.0109
2011-12-31,"Hurunui District","TA",0.9549,0.9887,1.0999
2011-12-31,"Invercargill City","TA",0.9703,1.0047,1.0167
2011-12-31,"Kaikoura District","TA",0.9243,0.9571,0.9915
2011-12-31,"Kaipara District","TA",0.9139,0.9463,1.0203
2011-12-31,"Kapiti Coast District","TA",0.9793,1.014,1.0055
2011-12-31,"Kawerau District","TA",0.9504,0.9841,1.0025
2011-12-31,"Hutt City","TA",0.9748,1.0094,1.0053
2011-12-31,"MacKenzie District","TA",0.9638,0.998,1.0739
2011-12-31,"Manawatu District","TA",0.9898,1.0249,0.9855
2011-12-31,"Marlborough District","TA",0.975,1.0095,1.0064
2011-12-31,"Masterton District","TA",0.9474,0.981,1.0088
2011-12-31,"Matamata Piako District","TA",0.9744,1.0089,1.0216
2011-12-31,"Napier City","TA",0.9644,0.9986,0.9969
2011-12-31,"Nelson City","TA",0.9662,1.0004,1.0109
2011-12-31,"New Plymouth District","TA",0.9606,0.9946,0.9934
2011-12-31,"New Zealand","NZ",0.9692,1.0035,1.0194
2011-12-31,"Opotiki District","TA",0.9782,1.0128,1.0929
2011-12-31,"Otorohanga District","TA",0.9217,0.9544,0.9532
2011-12-31,"Palmerston North City","TA",0.9628,0.997,0.9899
2011-12-31,"Porirua City","TA",0.9477,0.9813,0.9939
2011-12-31,"Queenstown Lakes District","TA",0.9653,0.9995,1.0186
2011-12-31,"Rangitikei District","TA",0.9777,1.0123,0.9723
2011-12-31,"Rotorua District","TA",0.9565,0.9904,1.0202
2011-12-31,"Ruapehu District","TA",1.0344,1.0711,0.976
2011-12-31,"Selwyn District","TA",0.9711,1.0056,1.0117
2011-12-31,"South Taranaki District","TA",0.9694,1.0038,1.0245
2011-12-31,"South Waikato District","TA",0.9557,0.9896,0.986
2011-12-31,"South Wairarapa District","TA",1.0327,1.0693,0.9448
2011-12-31,"Southland District","TA",0.9705,1.0049,1.0329
2011-12-31,"Stratford District","TA",1.0004,1.0358,0.9639
2011-12-31,"Tararua District","TA",0.9573,0.9913,1.0344
2011-12-31,"Tasman District","TA",0.9584,0.9924,0.993
2011-12-31,"Taupo District","TA",0.9681,1.0024,0.9794
2011-12-31,"Tauranga City","TA",0.956,0.9898,0.989
2011-12-31,"Thames Coromandel District","TA",0.9702,1.0046,0.9997
2011-12-31,"Timaru District","TA",0.9543,0.9882,1.0019
2011-12-31,"Upper Hutt City","TA",0.953,0.9867,0.9853
2011-12-31,"Waikato District","TA",0.9502,0.9838,0.9927
2011-12-31,"Waimakariri District","TA",0.994,1.0292,1.0492
2011-12-31,"Waimate District","TA",1.0014,1.0369,1.0108
2011-12-31,"Waipa District","TA",0.9723,1.0068,1.0075
2011-12-31,"Wairoa District","TA",0.9453,0.9788,0.9629
2011-12-31,"Waitaki District","TA",0.9472,0.9808,1.0139
2011-12-31,"Waitomo District","TA",0.9428,0.9762,1.0096
2011-12-31,"Wellington City","TA",0.9669,1.0012,1.0357
2011-12-31,"Western Bay of Plenty District","TA",0.9628,0.9969,0.9869
2011-12-31,"Westland District","TA",0.9358,0.9689,1.0605
2011-12-31,"Whakatane District","TA",0.9947,1.03,0.9981
2011-12-31,"Whanganui District","TA",0.9602,0.9943,1.0155
2011-12-31,"Whangarei District","TA",0.9634,0.9976,1.0042
2011-12-31,"Auckland","Reg",0.9763,1.0109,1.0144
2011-12-31,"Bay of Plenty","Reg",0.961,0.9951,0.9995
2011-12-31,"Canterbury","Reg",0.9674,1.0017,1.0413
2011-12-31,"Gisborne","Reg",0.9489,0.9826,1.0003
2011-12-31,"Hawke's Bay","Reg",0.9626,0.9967,0.9898
2011-12-31,"Manawatu-Wanganui","Reg",0.9645,0.9987,0.9978
2011-12-31,"Marlborough","Reg",0.975,1.0095,1.0066
2011-12-31,"Nelson","Reg",0.9662,1.0004,1.0109
2011-12-31,"Northland","Reg",0.9638,0.998,1.0088
2011-12-31,"Otago","Reg",0.9543,0.9882,1.1071
2011-12-31,"Southland","Reg",0.9746,1.0092,1.0117
2011-12-31,"Taranaki","Reg",0.9634,0.9976,0.997
2011-12-31,"Tasman","Reg",0.9584,0.9924,0.9929
2011-12-31,"Waikato","Reg",0.9723,1.0068,1.0041
2011-12-31,"Wellington","Reg",0.9676,1.0019,1.0237
2011-12-31,"West Coast","Reg",0.9735,1.008,0.9869
2012-03-31,"Ashburton District","TA",1,1,1
2012-03-31,"Buller District","TA",1,1,1
2012-03-31,"Carterton District","TA",1,1,1
2012-03-31,"Central Hawkes Bay District","TA",1,1,1
2012-03-31,"Central Otago District","TA",1,1,1
2012-03-31,"Christchurch City","TA",1,1,1
2012-03-31,"Clutha District","TA",1,1,1
2012-03-31,"Dunedin City","TA",1,1,1
2012-03-31,"Far North District","TA",1,1,1
2012-03-31,"Gisborne District","TA",1,1,1
2012-03-31,"Gore District","TA",1,1,1
2012-03-31,"Grey District","TA",1,1,1
2012-03-31,"Hamilton City","TA",1,1,1
2012-03-31,"Hastings District","TA",1,1,1
2012-03-31,"Hauraki District","TA",1,1,1
2012-03-31,"Horowhenua District","TA",1,1,1
2012-03-31,"Hurunui District","TA",1,1,1
2012-03-31,"Invercargill City","TA",1,1,1
2012-03-31,"Kaikoura District","TA",1,1,1
2012-03-31,"Kaipara District","TA",1,1,1
2012-03-31,"Kapiti Coast District","TA",1,1,1
2012-03-31,"Kawerau District","TA",1,1,1
2012-03-31,"Hutt City","TA",1,1,1
2012-03-31,"MacKenzie District","TA",1,1,1
2012-03-31,"Manawatu District","TA",1,1,1
2012-03-31,"Marlborough District","TA",1,1,1
2012-03-31,"Masterton District","TA",1,1,1
2012-03-31,"Matamata Piako District","TA",1,1,1
2012-03-31,"Napier City","TA",1,1,1
2012-03-31,"Nelson City","TA",1,1,1
2012-03-31,"New Plymouth District","TA",1,1,1
2012-03-31,"New Zealand","NZ",1,1,1
2012-03-31,"Opotiki District","TA",1,1,1
2012-03-31,"Otorohanga District","TA",1,1,1
2012-03-31,"Palmerston North City","TA",1,1,1
2012-03-31,"Porirua City","TA",1,1,1
2012-03-31,"Queenstown Lakes District","TA",1,1,1
2012-03-31,"Rangitikei District","TA",1,1,1
2012-03-31,"Rotorua District","TA",1,1,1
2012-03-31,"Ruapehu District","TA",1,1,1
2012-03-31,"Selwyn District","TA",1,1,1
2012-03-31,"South Taranaki District","TA",1,1,1
2012-03-31,"South Waikato District","TA",1,1,1
2012-03-31,"South Wairarapa District","TA",1,1,1
2012-03-31,"Southland District","TA",1,1,1
2012-03-31,"Stratford District","TA",1,1,1
2012-03-31,"Tararua District","TA",1,1,1
2012-03-31,"Tasman District","TA",1,1,1
2012-03-31,"Taupo District","TA",1,1,1
2012-03-31,"Tauranga City","TA",1,1,1
2012-03-31,"Thames Coromandel District","TA",1,1,1
2012-03-31,"Timaru District","TA",1,1,1
2012-03-31,"Upper Hutt City","TA",1,1,1
2012-03-31,"Waikato District","TA",1,1,1
2012-03-31,"Waimakariri District","TA",1,1,1
2012-03-31,"Waimate District","TA",1,1,1
2012-03-31,"Waipa District","TA",1,1,1
2012-03-31,"Wairoa District","TA",1,1,1
2012-03-31,"Waitaki District","TA",1,1,1
2012-03-31,"Waitomo District","TA",1,1,1
2012-03-31,"Wellington City","TA",1,1,1
2012-03-31,"Western Bay of Plenty District","TA",1,1,1
2012-03-31,"Westland District","TA",1,1,1
2012-03-31,"Whakatane District","TA",1,1,1
2012-03-31,"Whanganui District","TA",1,1,1
2012-03-31,"Whangarei District","TA",1,1,1
2012-03-31,"Auckland","Reg",1,1,1
2012-03-31,"Bay of Plenty","Reg",1,1,1
2012-03-31,"Canterbury","Reg",1,1,1
2012-03-31,"Gisborne","Reg",1,1,1
2012-03-31,"Hawke's Bay","Reg",1,1,1
2012-03-31,"Manawatu-Wanganui","Reg",1,1,1
2012-03-31,"Marlborough","Reg",1,1,1
2012-03-31,"Nelson","Reg",1,1,1
2012-03-31,"Northland","Reg",1,1,1
2012-03-31,"Otago","Reg",1,1,1
2012-03-31,"Southland","Reg",1,1,1
2012-03-31,"Taranaki","Reg",1,1,1
2012-03-31,"Tasman","Reg",1,1,1
2012-03-31,"Waikato","Reg",1,1,1
2012-03-31,"Wellington","Reg",1,1,1
2012-03-31,"West Coast","Reg",1,1,1
2012-06-30,"Ashburton District","TA",1.0561,1.0217,0.9649
2012-06-30,"Buller District","TA",1.0204,0.9872,0.9896
2012-06-30,"Carterton District","TA",1.0137,0.9807,1.0016
2012-06-30,"Central Hawkes Bay District","TA",1.0315,0.9979,0.9487
2012-06-30,"Central Otago District","TA",1.0397,1.0058,0.983
2012-06-30,"Christchurch City","TA",1.0321,0.9985,0.9944
2012-06-30,"Clutha District","TA",1.0055,0.9727,1.007
2012-06-30,"Dunedin City","TA",1.0277,0.9942,1.1628
2012-06-30,"Far North District","TA",1.063,1.0284,1.0027
2012-06-30,"Gisborne District","TA",1.0569,1.0224,1.0129
2012-06-30,"Gore District","TA",1.0866,1.0512,1.005
2012-06-30,"Grey District","TA",0.996,0.9636,0.9811
2012-06-30,"Hamilton City","TA",1.0302,0.9967,1.0066
2012-06-30,"Hastings District","TA",1.0265,0.993,0.9975
2012-06-30,"Hauraki District","TA",1.0312,0.9976,0.9605
2012-06-30,"Horowhenua District","TA",1.054,1.0196,1.0023
2012-06-30,"Hurunui District","TA",1.0097,0.9768,1.0027
2012-06-30,"Invercargill City","TA",1.0553,1.0209,1.0179
2012-06-30,"Kaikoura District","TA",0.9445,0.9137,1.0186
2012-06-30,"Kaipara District","TA",1.0263,0.9928,1.0362
2012-06-30,"Kapiti Coast District","TA",1.0512,1.017,1.0051
2012-06-30,"Kawerau District","TA",1.0452,1.0112,0.9588
2012-06-30,"Hutt City","TA",1.0547,1.0203,1.0119
2012-06-30,"MacKenzie District","TA",0.9977,0.9652,1.1195
2012-06-30,"Manawatu District","TA",1.0433,1.0093,0.9797
2012-06-30,"Marlborough District","TA",1.0409,1.007,0.9744
2012-06-30,"Masterton District","TA",1.046,1.0119,0.9961
2012-06-30,"Matamata Piako District","TA",1.051,1.0167,1.0178
2012-06-30,"Napier City","TA",1.0329,0.9992,1.0033
2012-06-30,"Nelson City","TA",1.0572,1.0227,1.0103
2012-06-30,"New Plymouth District","TA",1.0447,1.0107,1.0137
2012-06-30,"New Zealand","NZ",1.0284,0.9949,1.0126
2012-06-30,"Opotiki District","TA",1.0785,1.0434,0.9691
2012-06-30,"Otorohanga District","TA",0.9768,0.945,0.9827
2012-06-30,"Palmerston North City","TA",1.0352,1.0015,1.0042
2012-06-30,"Porirua City","TA",1.0401,1.0062,1.0278
2012-06-30,"Queenstown Lakes District","TA",1.0107,0.9778,0.9829
2012-06-30,"Rangitikei District","TA",1.0584,1.0239,0.9938
2012-06-30,"Rotorua District","TA",1.0429,1.0089,1.0009
2012-06-30,"Ruapehu District","TA",1.0508,1.0166,0.8995
2012-06-30,"Selwyn District","TA",0.9878,0.9556,0.9784
2012-06-30,"South Taranaki District","TA",1.0375,1.0037,1.0216
2012-06-30,"South Waikato District","TA",1.0349,1.0012,1.01
2012-06-30,"South Wairarapa District","TA",1.0423,1.0083,0.9717
2012-06-30,"Southland District","TA",1.0577,1.0232,1.0237
2012-06-30,"Stratford District","TA",1.0035,0.9708,0.9955
2012-06-30,"Tararua District","TA",1.0775,1.0424,1.0583
2012-06-30,"Tasman District","TA",1.0404,1.0065,0.9939
2012-06-30,"Taupo District","TA",1.0444,1.0103,0.9972
2012-06-30,"Tauranga City","TA",1.032,0.9983,1.0065
2012-06-30,"Thames Coromandel District","TA",1.0287,0.9952,0.997
2012-06-30,"Timaru District","TA",1.0259,0.9925,0.9815
2012-06-30,"Upper Hutt City","TA",1.0408,1.0069,1.0217
2012-06-30,"Waikato District","TA",1.0277,0.9942,0.9815
2012-06-30,"Waimakariri District","TA",1.0366,1.0028,0.9849
2012-06-30,"Waimate District","TA",0.9956,0.9631,0.9432
2012-06-30,"Waipa District","TA",1.0253,0.9919,1.0002
2012-06-30,"Wairoa District","TA",1.048,1.0139,0.9461
2012-06-30,"Waitaki District","TA",1.0447,1.0106,0.9944
2012-06-30,"Waitomo District","TA",0.9743,0.9425,0.9806
2012-06-30,"Wellington City","TA",1.0467,1.0126,1.0619
2012-06-30,"Western Bay of Plenty District","TA",1.065,1.0303,0.9881
