Year,govt_Housing_Affordability_Indices_Area_Name,govt_Housing_Affordability_Indices_Category,govt_Housing_Affordability_Indices_Mortgage Affordability Index,govt_Housing_Affordability_Indices_Deposit Affordability Index,govt_Housing_Affordability_Indices_Rent Affordability Index,govt_Banks_Mortgage_Rates_Category,govt_Banks_Mortgage_Rates_Floating rate,govt_Banks_Mortgage_Rates_2 year fixed rate,govt_House_Price_Index_Category,govt_House_Price_Index_House prices (annual % change),govt_Value_of_Housing_Stock_Category,govt_Value_of_Housing_Stock_House values,figure_Category,figure_Auckland,figure_Christchurch,figure_Wellington,infometrics_avg_quarterly_income_change_Category,infometrics_avg_quarterly_income_change_nz_change,infometrics_avg_quarterly_income_change_wlg_change,infometrics_avg_quarterly_income_change_akl_change,infometrics_avg_quarterly_income_change_chc_change,infometrics_avg_quarterly_income_Category,infometrics_avg_quarterly_income_nz_level,infometrics_avg_quarterly_income_wlg_level,infometrics_avg_quarterly_income_akl_level,infometrics_avg_quarterly_income_chc_level,infometrics_avg_house_price_wide_Category,infometrics_avg_house_price_wide_...1,infometrics_avg_house_price_wide_Christchurch City Level,infometrics_avg_house_price_wide_Christchurch City % Change,infometrics_avg_house_price_wide_Christchurch City Absolute change,infometrics_avg_house_price_wide_Auckland Level,infometrics_avg_house_price_wide_Auckland % Change,infometrics_avg_house_price_wide_Auckland Absolute change,infometrics_avg_house_price_wide_Wellington City Level,infometrics_avg_house_price_wide_Wellington City % Change,infometrics_avg_house_price_wide_Wellington City Absolute change,infometrics_avg_house_price_wide_Metro areas Level,infometrics_avg_house_price_wide_Metro areas % Change,infometrics_avg_house_price_wide_Metro areas Absolute change,infometrics_avg_house_price_wide_Rural areas Level,infometrics_avg_house_price_wide_Rural areas % Change,infometrics_avg_house_price_wide_Rural areas Absolute change,rbnz_Category,rbnz_house_price_annual_pct_change,rbnz_house_value_index,rbnz_debt_servicing_pct,rbnz_floating_rate,rbnz_two_year_fixed_rate,rbnz_cpi_annual_pct_change,rbnz_unemployment_rate,statsnz_Category,statsnz_official_cash_rate,statsnz_rent_auckland,statsnz_rent_canterbury,statsnz_rent_wellington,statsnz_consents_auckland,statsnz_consents_canterbury,statsnz_consents_wellington,statsnz_population_auckland,statsnz_population_canterbury,statsnz_population_wellington,statsnz_rent_yoy_auckland,statsnz_rent_yoy_canterbury,statsnz_rent_yoy_wellington,statsnz_rent_index_auckland,statsnz_rent_index_canterbury,statsnz_rent_index_wellington,statsnz_consents_per_1000_auckland,statsnz_consents_per_1000_canterbury,statsnz_consents_per_1000_wellington,statsnz_mortgage_Auckland,statsnz_mortgage_Canterbury,statsnz_mortgage_New_Zealand,statsnz_mortgage_Wellington,statsnz_deposit_Auckland,statsnz_deposit_Canterbury,statsnz_deposit_New_Zealand,statsnz_deposit_Wellington,statsnz_rent_Auckland,statsnz_rent_Canterbury,statsnz_rent_New_Zealand,statsnz_rent_Wellington
2023,Hauraki District,Other,0.4991,0.60995,0.82035,National,8.351666666666667,7.283333333333333,National,-6.325,National,1587321.75,National,3.8,3.425,3.125,National,6529.058237892058,6814.302960550939,7743.4328729695335,5017.364061681264,National,126692.41342914889,142694.10829777678,152897.5956284153,113029.39857025226,National,19,709252,-6.5,-49661,1237941,-14.4,-208304,1002727,-17.2,-208101,1010021,-14.9,-176501,441186,-7.7,-36985,National,-6.325,1587321.75,8.525,8.351666666666667,7.283333333333333,5.75,3.725,National,5.25,636,513.5,607,16102.25,4144.25,628,1755200,407700,209800,6.6000000000000005,9.024999999999999,3.375,121.125,134.425,129.725,9.17,10.165000000000001,2.9975,0.56825,0.62835,0.57485,0.6047,0.6943250000000001,0.7677499999999999,0.702425,0.73905,1.117175,1.0348,1.046575,1.060875
2023,Hawke's Bay,Other,0.542875,0.663375,0.91405,National,8.351666666666667,7.283333333333333,National,-6.325,National,1587321.75,National,3.8,3.425,3.125,National,6529.058237892058,6814.302960550939,7743.4328729695335,5017.364061681264,National,126692.41342914889,142694.10829777678,152897.5956284153,113029.39857025226,National,19,709252,-6.5,-49661,1237941,-14.4,-208304,1002727,-17.2,-208101,1010021,-14.9,-176501,441186,-7.7,-36985,National,-6.325,1587321.75,8.525,8.351666666666667,7.283333333333333,5.75,3.725,National,5.25,636,513.5,607,16102.25,4144.25,628,1755200,407700,209800,6.6000000000000005,9.024999999999999,3.375,121.125,134.425,129.725,9.17,10.165000000000001,2.9975,0.56825,0.62835,0.57485,0.6047,0.6943250000000001,0.7677499999999999,0.702425,0.73905,1.117175,1.0348,1.046575,1.060875
2023,Horowhenua District,Other,0.49245,0.601825,0.7705,National,8.351666666666667,7.283333333333333,National,-6.325,National,1587321.75,National,3.8,3.425,3.125,National,6529.058237892058,6814.302960550939,7743.4328729695335,5017.364061681264,National,126692.41342914889,142694.10829777678,152897.5956284153,113029.39857025226,National,19,709252,-6.5,-49661,1237941,-14.4,-208304,1002727,-17.2,-208101,1010021,-14.9,-176501,441186,-7.7,-36985,National,-6.325,1587321.75,8.525,8.351666666666667,7.283333333333333,5.75,3.725,National,5.25,636,513.5,607,16102.25,4144.25,628,1755200,407700,209800,6.6000000000000005,9.024999999999999,3.375,121.125,134.425,129.725,9.17,10.165000000000001,2.9975,0.56825,0.62835,0.57485,0.6047,0.6943250000000001,0.7677499999999999,0.702425,0.73905,1.117175,1.0348,1.046575,1.060875
2023,Hurunui District,Canterbury Rural,0.58355,0.71305,0.9643999999999999,National,8.351666666666667,7.283333333333333,National,-6.325,National,1587321.75,National,3.8,3.425,3.125,National,6529.058237892058,6814.302960550939,7743.4328729695335,5017.364061681264,National,126692.41342914889,142694.10829777678,152897.5956284153,113029.39857025226,National,19,709252,-6.5,-49661,1237941,-14.4,-208304,1002727,-17.2,-208101,1010021,-14.9,-176501,441186,-7.7,-36985,National,-6.325,1587321.75,8.525,8.351666666666667,7.283333333333333,5.75,3.725,National,5.25,636,513.5,607,16102.25,4144.25,628,1755200,407700,209800,6.6000000000000005,9.024999999999999,3.375,121.125,134.425,129.725,9.17,10.165000000000001,2.9975,0.56825,0.62835,0.57485,0.6047,0.6943250000000001,0.7677499999999999,0.702425,0.73905,1.117175,1.0348,1.046575,1.060875
2023,Hutt City,Wellington Urban,0.63235,0.772525,0.9863,National,8.351666666666667,7.283333333333333,National,-6.325,National,1587321.75,National,3.8,3.425,3.125,National,6529.058237892058,6814.302960550939,7743.4328729695335,5017.364061681264,National,126692.41342914889,142694.10829777678,152897.5956284153,113029.39857025226,National,19,709252,-6.5,-49661,1237941,-14.4,-208304,1002727,-17.2,-208101,1010021,-14.9,-176501,441186,-7.7,-36985,National,-6.325,1587321.75,8.525,8.351666666666667,7.283333333333333,5.75,3.725,National,5.25,636,513.5,607,16102.25,4144.25,628,1755200,407700,209800,6.6000000000000005,9.024999999999999,3.375,121.125,134.425,129.725,9.17,10.165000000000001,2.9975,0.56825,0.62835,0.57485,0.6047,0.6943250000000001,0.7677499999999999,0.702425,0.73905,1.117175,1.0348,1.046575,1.060875
2023,Invercargill City,Other,0.5747249999999999,0.702275,0.8661,National,8.351666666666667,7.283333333333333,National,-6.325,National,1587321.75,National,3.8,3.425,3.125,National,6529.058237892058,6814.302960550939,7743.4328729695335,5017.364061681264,National,126692.41342914889,142694.10829777678,152897.5956284153,113029.39857025226,National,19,709252,-6.5,-49661,1237941,-14.4,-208304,1002727,-17.2,-208101,1010021,-14.9,-176501,441186,-7.7,-36985,National,-6.325,1587321.75,8.525,8.351666666666667,7.283333333333333,5.75,3.725,National,5.25,636,513.5,607,16102.25,4144.25,628,1755200,407700,209800,6.6000000000000005,9.024999999999999,3.375,121.125,134.425,129.725,9.17,10.165000000000001,2.9975,0.56825,0.62835,0.57485,0.6047,0.6943250000000001,0.7677499999999999,0.702425,0.73905,1.117175,1.0348,1.046575,1.060875
2023,Kaikoura District,Other,0.5865,0.7163999999999999,0.9828250000000001,National,8.351666666666667,7.283333333333333,National,-6.325,National,1587321.75,National,3.8,3.425,3.125,National,6529.058237892058,6814.302960550939,7743.4328729695335,5017.364061681264,National,126692.41342914889,142694.10829777678,152897.5956284153,113029.39857025226,National,19,709252,-6.5,-49661,1237941,-14.4,-208304,1002727,-17.2,-208101,1010021,-14.9,-176501,441186,-7.7,-36985,National,-6.325,1587321.75,8.525,8.351666666666667,7.283333333333333,5.75,3.725,National,5.25,636,513.5,607,16102.25,4144.25,628,1755200,407700,209800,6.6000000000000005,9.024999999999999,3.375,121.125,134.425,129.725,9.17,10.165000000000001,2.9975,0.56825,0.62835,0.57485,0.6047,0.6943250000000001,0.7677499999999999,0.702425,0.73905,1.117175,1.0348,1.046575,1.060875
2023,Kaipara District,Other,0.47055,0.574925,0.8603,National,8.351666666666667,7.283333333333333,National,-6.325,National,1587321.75,National,3.8,3.425,3.125,National,6529.058237892058,6814.302960550939,7743.4328729695335,5017.364061681264,National,126692.41342914889,142694.10829777678,152897.5956284153,113029.39857025226,National,19,709252,-6.5,-49661,1237941,-14.4,-208304,1002727,-17.2,-208101,1010021,-14.9,-176501,441186,-7.7,-36985,National,-6.325,1587321.75,8.525,8.351666666666667,7.283333333333333,5.75,3.725,National,5.25,636,513.5,607,16102.25,4144.25,628,1755200,407700,209800,6.6000000000000005,9.024999999999999,3.375,121.125,134.425,129.725,9.17,10.165000000000001,2.9975,0.56825,0.62835,0.57485,0.6047,0.6943250000000001,0.7677499999999999,0.702425,0.73905,1.117175,1.0348,1.046575,1.060875
2023,Kapiti Coast District,Wellington Rural,0.6042,0.73845,0.95635,National,8.351666666666667,7.283333333333333,National,-6.325,National,1587321.75,National,3.8,3.425,3.125,National,6529.058237892058,6814.302960550939,7743.4328729695335,5017.364061681264,National,126692.41342914889,142694.10829777678,152897.5956284153,113029.39857025226,National,19,709252,-6.5,-49661,1237941,-14.4,-208304,1002727,-17.2,-208101,1010021,-14.9,-176501,441186,-7.7,-36985,National,-6.325,1587321.75,8.525,8.351666666666667,7.283333333333333,5.75,3.725,National,5.25,636,513.5,607,16102.25,4144.25,628,1755200,407700,209800,6.6000000000000005,9.024999999999999,3.375,121.125,134.425,129.725,9.17,10.165000000000001,2.9975,0.56825,0.62835,0.57485,0.6047,0.6943250000000001,0.7677499999999999,0.702425,0.73905,1.117175,1.0348,1.046575,1.060875
2023,Kawerau District,Other,0.435075,0.532075,0.75215,National,8.351666666666667,7.283333333333333,National,-6.325,National,1587321.75,National,3.8,3.425,3.125,National,6529.058237892058,6814.302960550939,7743.4328729695335,5017.364061681264,National,126692.41342914889,142694.10829777678,152897.5956284153,113029.39857025226,National,19,709252,-6.5,-49661,1237941,-14.4,-208304,1002727,-17.2,-208101,1010021,-14.9,-176501,441186,-7.7,-36985,National,-6.325,1587321.75,8.525,8.351666666666667,7.283333333333333,5.75,3.725,National,5.25,636,513.5,607,16102.25,4144.25,628,1755200,407700,209800,6.6000000000000005,9.024999999999999,3.375,121.125,134.425,129.725,9.17,10.165000000000001,2.9975,0.56825,0.62835,0.57485,0.6047,0.6943250000000001,0.7677499999999999,0.702425,0.73905,1.117175,1.0348,1.046575,1.060875
2023,MacKenzie District,Canterbury Rural,0.4697,0.573025,1.049425,National,8.351666666666667,7.283333333333333,National,-6.325,National,1587321.75,National,3.8,3.425,3.125,National,6529.058237892058,6814.302960550939,7743.4328729695335,5017.364061681264,National,126692.41342914889,142694.10829777678,152897.5956284153,113029.39857025226,National,19,709252,-6.5,-49661,1237941,-14.4,-208304,1002727,-17.2,-208101,1010021,-14.9,-176501,441186,-7.7,-36985,National,-6.325,1587321.75,8.525,8.351666666666667,7.283333333333333,5.75,3.725,National,5.25,636,513.5,607,16102.25,4144.25,628,1755200,407700,209800,6.6000000000000005,9.024999999999999,3.375,121.125,134.425,129.725,9.17,10.165000000000001,2.9975,0.56825,0.62835,0.57485,0.6047,0.6943250000000001,0.7677499999999999,0.702425,0.73905,1.117175,1.0348,1.046575,1.060875
2023,Manawatu District,Other,0.5283,0.645825,0.83655,National,8.351666666666667,7.283333333333333,National,-6.325,National,1587321.75,National,3.8,3.425,3.125,National,6529.058237892058,6814.302960550939,7743.4328729695335,5017.364061681264,National,126692.41342914889,142694.10829777678,152897.5956284153,113029.39857025226,National,19,709252,-6.5,-49661,1237941,-14.4,-208304,1002727,-17.2,-208101,1010021,-14.9,-176501,441186,-7.7,-36985,National,-6.325,1587321.75,8.525,8.351666666666667,7.283333333333333,5.75,3.725,National,5.25,636,513.5,607,16102.25,4144.25,628,1755200,407700,209800,6.6000000000000005,9.024999999999999,3.375,121.125,134.425,129.725,9.17,10.165000000000001,2.9975,0.56825,0.62835,0.57485,0.6047,0.6943250000000001,0.7677499999999999,0.702425,0.73905,1.117175,1.0348,1.046575,1.060875
2023,Manawatu-Wanganui,Other,0.5277499999999999,0.64495,0.85205,National,8.351666666666667,7.283333333333333,National,-6.325,National,1587321.75,National,3.8,3.425,3.125,National,6529.058237892058,6814.302960550939,7743.4328729695335,5017.364061681264,National,126692.41342914889,142694.10829777678,152897.5956284153,113029.39857025226,National,19,709252,-6.5,-49661,1237941,-14.4,-208304,1002727,-17.2,-208101,1010021,-14.9,-176501,441186,-7.7,-36985,National,-6.325,1587321.75,8.525,8.351666666666667,7.283333333333333,5.75,3.725,National,5.25,636,513.5,607,16102.25,4144.25,628,1755200,407700,209800,6.6000000000000005,9.024999999999999,3.375,121.125,134.425,129.725,9.17,10.165000000000001,2.9975,0.56825,0.62835,0.57485,0.6047,0.6943250000000001,0.7677499999999999,0.702425,0.73905,1.117175,1.0348,1.046575,1.060875
2023,Marlborough,Other,0.6137,0.75005,0.86755,National,8.351666666666667,7.283333333333333,National,-6.325,National,1587321.75,National,3.8,3.425,3.125,National,6529.058237892058,6814.302960550939,7743.4328729695335,5017.364061681264,National,126692.41342914889,142694.10829777678,152897.5956284153,113029.39857025226,National,19,709252,-6.5,-49661,1237941,-14.4,-208304,1002727,-17.2,-208101,1010021,-14.9,-176501,441186,-7.7,-36985,National,-6.325,1587321.75,8.525,8.351666666666667,7.283333333333333,5.75,3.725,National,5.25,636,513.5,607,16102.25,4144.25,628,1755200,407700,209800,6.6000000000000005,9.024999999999999,3.375,121.125,134.425,129.725,9.17,10.165000000000001,2.9975,0.56825,0.62835,0.57485,0.6047,0.6943250000000001,0.7677499999999999,0.702425,0.73905,1.117175,1.0348,1.046575,1.060875
2023,Marlborough District,Other,0.6137,0.75005,0.8674999999999999,National,8.351666666666667,7.283333333333333,National,-6.325,National,1587321.75,National,3.8,3.425,3.125,National,6529.058237892058,6814.302960550939,7743.4328729695335,5017.364061681264,National,126692.41342914889,142694.10829777678,152897.5956284153,113029.39857025226,National,19,709252,-6.5,-49661,1237941,-14.4,-208304,1002727,-17.2,-208101,1010021,-14.9,-176501,441186,-7.7,-36985,National,-6.325,1587321.75,8.525,8.351666666666667,7.283333333333333,5.75,3.725,National,5.25,636,513.5,607,16102.25,4144.25,628,1755200,407700,209800,6.6000000000000005,9.024999999999999,3.375,121.125,134.425,129.725,9.17,10.165000000000001,2.9975,0.56825,0.62835,0.57485,0.6047,0.6943250000000001,0.7677499999999999,0.702425,0.73905,1.117175,1.0348,1.046575,1.060875
2023,Masterton District,Wellington Rural,0.5765,0.7045250000000001,0.8316,National,8.351666666666667,7.283333333333333,National,-6.325,National,1587321.75,National,3.8,3.425,3.125,National,6529.058237892058,6814.302960550939,7743.4328729695335,5017.364061681264,National,126692.41342914889,142694.10829777678,152897.5956284153,113029.39857025226,National,19,709252,-6.5,-49661,1237941,-14.4,-208304,1002727,-17.2,-208101,1010021,-14.9,-176501,441186,-7.7,-36985,National,-6.325,1587321.75,8.525,8.351666666666667,7.283333333333333,5.75,3.725,National,5.25,636,513.5,607,16102.25,4144.25,628,1755200,407700,209800,6.6000000000000005,9.024999999999999,3.375,121.125,134.425,129.725,9.17,10.165000000000001,2.9975,0.56825,0.62835,0.57485,0.6047,0.6943250000000001,0.7677499999999999,0.702425,0.73905,1.117175,1.0348,1.046575,1.060875
2023,Matamata Piako District,Other,0.467125,0.570925,0.83855,National,8.351666666666667,7.283333333333333,National,-6.325,National,1587321.75,National,3.8,3.425,3.125,National,6529.058237892058,6814.302960550939,7743.4328729695335,5017.364061681264,National,126692.41342914889,142694.10829777678,152897.5956284153,113029.39857025226,National,19,709252,-6.5,-49661,1237941,-14.4,-208304,1002727,-17.2,-208101,1010021,-14.9,-176501,441186,-7.7,-36985,National,-6.325,1587321.75,8.525,8.351666666666667,7.283333333333333,5.75,3.725,National,5.25,636,513.5,607,16102.25,4144.25,628,1755200,407700,209800,6.6000000000000005,9.024999999999999,3.375,121.125,134.425,129.725,9.17,10.165000000000001,2.9975,0.56825,0.62835,0.57485,0.6047,0.6943250000000001,0.7677499999999999,0.702425,0.73905,1.117175,1.0348,1.046575,1.060875
2023,Napier City,Other,0.570525,0.69725,0.92345,National,8.351666666666667,7.283333333333333,National,-6.325,National,1587321.75,National,3.8,3.425,3.125,National,6529.058237892058,6814.302960550939,7743.4328729695335,5017.364061681264,National,126692.41342914889,142694.10829777678,152897.5956284153,113029.39857025226,National,19,709252,-6.5,-49661,1237941,-14.4,-208304,1002727,-17.2,-208101,1010021,-14.9,-176501,441186,-7.7,-36985,National,-6.325,1587321.75,8.525,8.351666666666667,7.283333333333333,5.75,3.725,National,5.25,636,513.5,607,16102.25,4144.25,628,1755200,407700,209800,6.6000000000000005,9.024999999999999,3.375,121.125,134.425,129.725,9.17,10.165000000000001,2.9975,0.56825,0.62835,0.57485,0.6047,0.6943250000000001,0.7677499999999999,0.702425,0.73905,1.117175,1.0348,1.046575,1.060875
2023,Nelson,Other,0.637725,0.7796000000000001,1.05205,National,8.351666666666667,7.283333333333333,National,-6.325,National,1587321.75,National,3.8,3.425,3.125,National,6529.058237892058,6814.302960550939,7743.4328729695335,5017.364061681264,National,126692.41342914889,142694.10829777678,152897.5956284153,113029.39857025226,National,19,709252,-6.5,-49661,1237941,-14.4,-208304,1002727,-17.2,-208101,1010021,-14.9,-176501,441186,-7.7,-36985,National,-6.325,1587321.75,8.525,8.351666666666667,7.283333333333333,5.75,3.725,National,5.25,636,513.5,607,16102.25,4144.25,628,1755200,407700,209800,6.6000000000000005,9.024999999999999,3.375,121.125,134.425,129.725,9.17,10.165000000000001,2.9975,0.56825,0.62835,0.57485,0.6047,0.6943250000000001,0.7677499999999999,0.702425,0.73905,1.117175,1.0348,1.046575,1.060875
2023,Nelson City,Other,0.637725,0.7796000000000001,1.0525499999999999,National,8.351666666666667,7.283333333333333,National,-6.325,National,1587321.75,National,3.8,3.425,3.125,National,6529.058237892058,6814.302960550939,7743.4328729695335,5017.364061681264,National,126692.41342914889,142694.10829777678,152897.5956284153,113029.39857025226,National,19,709252,-6.5,-49661,1237941,-14.4,-208304,1002727,-17.2,-208101,1010021,-14.9,-176501,441186,-7.7,-36985,National,-6.325,1587321.75,8.525,8.351666666666667,7.283333333333333,5.75,3.725,National,5.25,636,513.5,607,16102.25,4144.25,628,1755200,407700,209800,6.6000000000000005,9.024999999999999,3.375,121.125,134.425,129.725,9.17,10.165000000000001,2.9975,0.56825,0.62835,0.57485,0.6047,0.6943250000000001,0.7677499999999999,0.702425,0.73905,1.117175,1.0348,1.046575,1.060875
2023,New Plymouth District,Other,0.568075,0.694225,0.939,National,8.351666666666667,7.283333333333333,National,-6.325,National,1587321.75,National,3.8,3.425,3.125,National,6529.058237892058,6814.302960550939,7743.4328729695335,5017.364061681264,National,126692.41342914889,142694.10829777678,152897.5956284153,113029.39857025226,National,19,709252,-6.5,-49661,1237941,-14.4,-208304,1002727,-17.2,-208101,1010021,-14.9,-176501,441186,-7.7,-36985,National,-6.325,1587321.75,8.525,8.351666666666667,7.283333333333333,5.75,3.725,National,5.25,636,513.5,607,16102.25,4144.25,628,1755200,407700,209800,6.6000000000000005,9.024999999999999,3.375,121.125,134.425,129.725,9.17,10.165000000000001,2.9975,0.56825,0.62835,0.57485,0.6047,0.6943250000000001,0.7677499999999999,0.702425,0.73905,1.117175,1.0348,1.046575,1.060875
2023,New Zealand,Other,0.57485,0.702425,1.046575,National,8.351666666666667,7.283333333333333,National,-6.325,National,1587321.75,National,3.8,3.425,3.125,National,6529.058237892058,6814.302960550939,7743.4328729695335,5017.364061681264,National,126692.41342914889,142694.10829777678,152897.5956284153,113029.39857025226,National,19,709252,-6.5,-49661,1237941,-14.4,-208304,1002727,-17.2,-208101,1010021,-14.9,-176501,441186,-7.7,-36985,National,-6.325,1587321.75,8.525,8.351666666666667,7.283333333333333,5.75,3.725,National,5.25,636,513.5,607,16102.25,4144.25,628,1755200,407700,209800,6.6000000000000005,9.024999999999999,3.375,121.125,134.425,129.725,9.17,10.165000000000001,2.9975,0.56825,0.62835,0.57485,0.6047,0.6943250000000001,0.7677499999999999,0.702425,0.73905,1.117175,1.0348,1.046575,1.060875
2023,Northland,Other,0.5780000000000001,0.70635,0.8805499999999999,National,8.351666666666667,7.283333333333333,National,-6.325,National,1587321.75,National,3.8,3.425,3.125,National,6529.058237892058,6814.302960550939,7743.4328729695335,5017.364061681264,National,126692.41342914889,142694.10829777678,152897.5956284153,113029.39857025226,National,19,709252,-6.5,-49661,1237941,-14.4,-208304,1002727,-17.2,-208101,1010021,-14.9,-176501,441186,-7.7,-36985,National,-6.325,1587321.75,8.525,8.351666666666667,7.283333333333333,5.75,3.725,National,5.25,636,513.5,607,16102.25,4144.25,628,1755200,407700,209800,6.6000000000000005,9.024999999999999,3.375,121.125,134.425,129.725,9.17,10.165000000000001,2.9975,0.56825,0.62835,0.57485,0.6047,0.6943250000000001,0.7677499999999999,0.702425,0.73905,1.117175,1.0348,1.046575,1.060875
2023,Opotiki District,Other,0.591925,0.7232000000000001,0.758475,National,8.351666666666667,7.283333333333333,National,-6.325,National,1587321.75,National,3.8,3.425,3.125,National,6529.058237892058,6814.302960550939,7743.4328729695335,5017.364061681264,National,126692.41342914889,142694.10829777678,152897.5956284153,113029.39857025226,National,19,709252,-6.5,-49661,1237941,-14.4,-208304,1002727,-17.2,-208101,1010021,-14.9,-176501,441186,-7.7,-36985,National,-6.325,1587321.75,8.525,8.351666666666667,7.283333333333333,5.75,3.725,National,5.25,636,513.5,607,16102.25,4144.25,628,1755200,407700,209800,6.6000000000000005,9.024999999999999,3.375,121.125,134.425,129.725,9.17,10.165000000000001,2.9975,0.56825,0.62835,0.57485,0.6047,0.6943250000000001,0.7677499999999999,0.702425,0.73905,1.117175,1.0348,1.046575,1.060875
2023,Otago,Other,0.4864,0.594175,1.00165,National,8.351666666666667,7.283333333333333,National,-6.325,National,1587321.75,National,3.8,3.425,3.125,National,6529.058237892058,6814.302960550939,7743.4328729695335,5017.364061681264,National,126692.41342914889,142694.10829777678,152897.5956284153,113029.39857025226,National,19,709252,-6.5,-49661,1237941,-14.4,-208304,1002727,-17.2,-208101,1010021,-14.9,-176501,441186,-7.7,-36985,National,-6.325,1587321.75,8.525,8.351666666666667,7.283333333333333,5.75,3.725,National,5.25,636,513.5,607,16102.25,4144.25,628,1755200,407700,209800,6.6000000000000005,9.024999999999999,3.375,121.125,134.425,129.725,9.17,10.165000000000001,2.9975,0.56825,0.62835,0.57485,0.6047,0.6943250000000001,0.7677499999999999,0.702425,0.73905,1.117175,1.0348,1.046575,1.060875
2023,Otorohanga District,Other,0.478475,0.585,0.805675,National,8.351666666666667,7.283333333333333,National,-6.325,National,1587321.75,National,3.8,3.425,3.125,National,6529.058237892058,6814.302960550939,7743.4328729695335,5017.364061681264,National,126692.41342914889,142694.10829777678,152897.5956284153,113029.39857025226,National,19,709252,-6.5,-49661,1237941,-14.4,-208304,1002727,-17.2,-208101,1010021,-14.9,-176501,441186,-7.7,-36985,National,-6.325,1587321.75,8.525,8.351666666666667,7.283333333333333,5.75,3.725,National,5.25,636,513.5,607,16102.25,4144.25,628,1755200,407700,209800,6.6000000000000005,9.024999999999999,3.375,121.125,134.425,129.725,9.17,10.165000000000001,2.9975,0.56825,0.62835,0.57485,0.6047,0.6943250000000001,0.7677499999999999,0.702425,0.73905,1.117175,1.0348,1.046575,1.060875
